X,Y,FID,Mode,Source,Route,Direction,Stop_Code,Stop,Lat,Lon,Weekdays_O,Weekdays_1,Saturdays_,Saturdays1,Sundays_On,Sundays_Of
-8357417.41537719,4869213.91073423,11285,Bus,APC,84,Southbound,15788,Bridge St & Darrah St,40.02251,-75.075958,0,9,1,6,0,7
-8347877.22369672,4874689.73081183,11286,Bus,APC,84,Southbound,19084,Grant Av & Frankford Av - FS,40.060169,-74.990257,4,2,2,2,0,2
-8349163.07513487,4883943.07732659,11287,Bus,APC,84,Southbound,20398,Worthington Rd & Southampton Rd,40.12376,-75.001808,1,0,1,0,0,0
-8350538.87272159,4885883.57748273,11288,Bus,APC,84,Southbound,20621,Overhill Av & County Line Rd - FS,40.137088,-75.014167,1,0,0,0,0,0
-8345161.13944085,4878565.44821461,11289,Bus,APC,84,Southbound,21117,Phila Mills & Liberty Bell - MBFS,40.086811,-74.965858,0,1,0,0,0,0
-8345153.45839599,4878780.79414668,11290,Bus,APC,84,Southbound,21118,Franklin Mills & Liberty Bell Blvd,40.088291,-74.965789,4,3,3,2,0,0
-8347548.4972404,4875011.46152077,11291,Bus,APC,84,Southbound,21907,Frankford Av & Carteret Dr - FS,40.062381,-74.987304,0,5,0,1,1,0
-8347692.87861996,4874896.12015144,11292,Bus,APC,84,Southbound,21908,Frankford Av & Stevenson St - FS,40.061588,-74.988601,6,5,0,5,1,0
-8357532.07445271,4869401.28825616,11293,Bus,APC,84,Southbound,21969,Frankford Transit Center - Rt 84,40.023799,-75.076988,0,53,0,22,0,11
-8351114.72844745,4874133.27188125,11294,Bus,APC,88,Northbound,1112,Holme Av & Pennypack St,40.056343,-75.01934,0,3,0,1,0,2
-8353345.0144455,4878357.81842836,11295,Bus,APC,88,Northbound,1114,Banes St & Welsh Rd,40.085384,-75.039375,0,0,0,0,0,0
-8386213.76389458,4887628.430677,11296,Bus,APC,90,Westbound,31468,Germantown Pk & North Wales Rd,40.14907,-75.33464,2,2,0,0,0,0
-8354741.29481852,4881099.5516512,11297,Bus,APC,88,Northbound,1115,Darlington Rd & Welsh Rd,40.104225,-75.051918,0,2,0,0,0,0
-8356480.66186216,4883105.58252657,11298,Bus,APC,88,Northbound,1116,Huntingdon Pk & Bethayres Station,40.118007,-75.067543,1,12,1,3,2,3
-8385491.85699678,4887392.9405368,11299,Bus,APC,90,Westbound,31469,Germantown Pk & Stanbridge St,40.147453,-75.328155,0,0,1,0,0,0
-8386245.15599098,4887616.77982705,11300,Bus,APC,90,Westbound,31470,Germantown Pk & Barley Sheaf Dr,40.14899,-75.334922,0,1,0,0,0,0
-8385911.42015758,4887540.17583037,11301,Bus,APC,90,Westbound,31471,Germantown Pk & Scenic Rd - FS,40.148464,-75.331924,1,0,0,0,0,0
-8384732.54675008,4887151.77648175,11302,Bus,APC,90,Westbound,31472,Germantown Pk & Hillcrest Av - FS,40.145797,-75.321334,3,1,1,0,0,0
-8357912.56447224,4881799.03998646,11303,Bus,APC,88,Northbound,1117,Huntingdon Pk & Holy Redeemer Hosp - FS,40.109031,-75.080406,0,14,0,10,0,6
-8387187.03020258,4888418.53595883,11304,Bus,APC,90,Westbound,31473,Einstein Medical Ctr - north entrance,40.154495,-75.343383,3,1,0,0,0,0
-8349562.15550936,4873780.30171302,11305,Bus,APC,88,Northbound,1227,Frankford Av & Gregg St Loop,40.053916,-75.005393,0,6,0,6,0,4
-8386638.44775195,4884448.98588739,11306,Bus,APC,90,Westbound,32303,Markley St & Fornance St,40.127235,-75.338455,4,6,3,1,0,0
-8355968.48088502,4870188.77772465,11307,Bus,APC,88,Northbound,15831,Battersby St & Harbison Av,40.029216,-75.062942,4,2,2,3,1,2
-8415836.54831161,4861895.72783407,11308,Bus,APC,92,Eastbound,1583,Marshall St & Montgomery Av - Chester Co Hosp,39.972148,-75.600746,1,0,0,0,0,0
-8352767.48892726,4876656.78577912,11309,Bus,APC,88,Northbound,19279,Welsh Rd & Roosevelt Blvd - MBNS,40.073692,-75.034187,5,15,5,12,4,8
-8392721.94660431,4879004.43876342,11310,Bus,APC,92,Eastbound,1827,Plaza at King of Prussia,40.089828,-75.393104,0,35,0,42,0,0
-8355362.90285511,4870643.09906041,11311,Bus,APC,88,Northbound,20388,Hawthorne St & Magee Av - FS,40.032341,-75.057502,6,2,4,2,4,2
-8412023.187835,4869893.22561126,11312,Bus,APC,92,Eastbound,1833,King Rd & Our Ladys Circle - 1 FS,40.027183,-75.56649,1,0,0,0,0,0
-8350406.40252754,4872958.20773387,11313,Bus,APC,88,Northbound,21843,Frankford Av & Pennypack St - FS,40.048263,-75.012977,1,2,0,1,0,2
-8406259.84383816,4871149.34658541,11314,Bus,APC,92,Eastbound,1834,King St & Warren Av,40.035823,-75.514717,2,3,1,1,0,0
-8350289.18310373,4873077.45294236,11315,Bus,APC,88,Northbound,21844,Frankford Av & Megargee St - MBFS,40.049083,-75.011924,0,0,0,0,1,3
-8416566.9154907,4859826.88782619,11316,Bus,APC,92,Eastbound,1990,West Chester Transit Center,39.957904,-75.607307,17,0,12,0,0,0
-8350094.70795331,4873287.15348357,11317,Bus,APC,88,Northbound,21845,Frankford Av & Placid St,40.050525,-75.010177,0,1,1,4,0,1
-8395669.01880357,4877191.70956804,11318,Bus,APC,92,Eastbound,7733,Swedesford Rd & Wembley Dr - FS,40.077369,-75.419578,0,0,0,0,0,0
-8349970.69804057,4873414.83740077,11319,Bus,APC,88,Northbound,21846,Frankford Av & Tolbut St,40.051403,-75.009063,0,2,0,0,1,2
-8395131.45698253,4877497.51797611,11320,Bus,APC,92,Eastbound,14962,Swedesford Rd & Old Eagle School Rd - MBNS,40.079471,-75.414749,0,0,0,0,0,0
-8357351.9595166,4869887.70135655,11321,Bus,APC,88,Northbound,22335,Bustleton Av & Cheltenham Av - FS,40.027145,-75.07537,4,0,0,0,1,0
-8396441.91002815,4876779.42145254,11322,Bus,APC,92,Eastbound,14963,Swedesford Rd & West Valley Rd - FS,40.074535,-75.426521,1,0,1,0,0,0
-8357250.88141896,4870042.96316106,11323,Bus,APC,88,Northbound,22336,Bustleton Av & Van Kirk St,40.028213,-75.074462,2,0,1,0,0,0
-8394002.67734589,4877827.19641562,11324,Bus,APC,92,Eastbound,14964,Swedesford Rd & South Warner - MBNS,40.081737,-75.404609,2,3,2,1,0,0
-8357090.35871324,4870484.9201822,11325,Bus,APC,88,Northbound,22337,Bustleton Av & Benner St,40.031253,-75.07302,0,0,1,0,0,0
-8393581.44439273,4878296.1268849,11326,Bus,APC,92,Eastbound,14965,North Warner Rd & North Gulph Rd,40.08496,-75.400825,2,2,5,0,0,0
-8356827.97867344,4870557.61236804,11327,Bus,APC,88,Northbound,22338,Devereux Av & Leonard St,40.031753,-75.070663,3,3,3,1,4,0
-8372618.2031645,4886149.75619204,11328,Bus,APC,95,Northbound,30451,Bethlehem Pk & Washington Ln - FS,40.138916,-75.212509,2,1,2,0,0,0
-8356647.97505683,4870423.42300908,11329,Bus,APC,88,Northbound,22339,Devereux Av & Farnsworth St,40.03083,-75.069046,3,5,1,0,3,3
-8356465.29977243,4870291.41618078,11330,Bus,APC,88,Northbound,22340,Devereux Av & Revere St,40.029922,-75.067405,2,5,0,6,0,1
-8380934.54836319,4879525.66527124,11331,Bus,APC,95,Northbound,30716,Butler Pk & Ridge Pk - MBNS,40.09341,-75.287216,4,5,1,2,0,0
-8416335.92754731,4860227.43412436,11332,Bus,APC,92,Eastbound,18742,High St & Gay St - FS,39.960662,-75.605232,4,0,3,0,0,0
-8356284.4055999,4870167.69771996,11333,Bus,APC,88,Northbound,22341,Devereux Av & Brous Av,40.029071,-75.06578,2,15,1,7,2,3
-8372664.84603115,4887857.37266264,11334,Bus,APC,95,Northbound,31341,Bethlehem Pk & Highland Av,40.150642,-75.212928,2,0,0,0,0,0
-8399261.52141046,4875730.59360212,11335,Bus,APC,92,Eastbound,19093,Swedesford Rd & Contention Ln - MBNS,40.067325,-75.45185,0,0,1,0,0,0
-8355825.76929783,4870385.18737033,11336,Bus,APC,88,Northbound,22342,Battersby St & Levick St,40.030567,-75.06166,8,5,2,3,2,2
-8373981.31032926,4888249.58648316,11337,Bus,APC,95,Northbound,31557,Butler Av & Maple St - MBFS,40.153335,-75.224754,0,3,0,1,0,0
-8398675.53561092,4876053.52183202,11338,Bus,APC,92,Eastbound,19094,Swedesford Rd & Contention Ln - FS,40.069545,-75.446586,1,0,1,0,0,0
-8355693.29910378,4870564.88161593,11339,Bus,APC,88,Northbound,22343,Battersby St & Hellerman St,40.031803,-75.06047,0,5,2,6,2,1
-8370754.82620811,4884246.76494564,11340,Bus,APC,95,Northbound,31563,Pennsylvania Av & Camp Hill Rd,40.125846,-75.19577,0,0,0,0,0,0
-8398265.32328734,4876252.22974816,11341,Bus,APC,92,Eastbound,19095,Swedesford Rd & Contention Ln - MBFS,40.070911,-75.442901,3,0,2,1,0,0
-8355564.16849446,4870746.17838217,11342,Bus,APC,88,Northbound,22344,Battersby St & Magee St,40.03305,-75.05931,1,2,2,2,2,0
-8362283.85823671,4886715.19129405,11343,Bus,APC,95,Northbound,31567,Moreland Rd & Park Av,40.142799,-75.119674,0,11,3,12,0,0
-8397788.87586675,4876248.88397426,11344,Bus,APC,92,Eastbound,19096,Swedesford Rd & Valley Forge Rd - MBNS,40.070888,-75.438621,0,0,0,1,0,0
-8355253.36447617,4870797.2095854,11345,Bus,APC,88,Northbound,22345,Hawthorne St & Unruh Av,40.033401,-75.056518,2,5,1,1,0,1
-8363397.27578362,4887558.9626872,11346,Bus,APC,95,Northbound,31960,Fitzwatertown Rd & W Moreland Rd,40.148593,-75.129676,1,3,1,2,0,0
-8403863.02388189,4871975.21652008,11347,Bus,APC,92,Eastbound,19388,Lancaster Av & Cedar Hollow Rd,40.041503,-75.493186,0,1,1,0,0,0
-8355122.56407448,4870979.67372822,11348,Bus,APC,88,Northbound,22346,Hawthorne St & Knorr St,40.034656,-75.055343,4,5,1,3,2,3
-8368388.61911181,4882590.28111808,11349,Bus,APC,95,Northbound,31962,Pennsylvania Av & Girard Av,40.114467,-75.174514,0,0,0,1,0,0
-8403309.32073468,4872000.80795497,11350,Bus,APC,92,Eastbound,19389,Lancaster Av & Plank Av,40.041679,-75.488212,1,1,0,0,0,0
-8354990.98443637,4871159.37874757,11351,Bus,APC,88,Northbound,22347,Hawthorne St & Longshore Av,40.035892,-75.054161,5,7,2,12,2,5
-8380493.72317965,4883388.86416291,11352,Bus,APC,95,Northbound,31963,Fountain Rd & Atrium Way,40.119953,-75.283256,1,2,0,1,0,0
-8402866.04652234,4872021.89185722,11353,Bus,APC,92,Eastbound,19390,Lancaster Av & Valley Rd,40.041824,-75.48423,8,3,4,2,0,0
-8354862.74438298,4871335.7429082,11354,Bus,APC,88,Northbound,22348,Hawthorne St & Tyson Av,40.037105,-75.053009,2,9,4,1,1,1
-8382235.65057158,4877755.61481575,11355,Bus,APC,95,Northbound,31978,Fayette St & 10th Av,40.081245,-75.298904,0,1,0,0,0,0
-8402717.32368264,4872026.83567527,11356,Bus,APC,92,Eastbound,19391,Lancaster Av & Darby Rd,40.041858,-75.482894,2,1,1,0,0,0
-8354731.94398129,4871517.63536575,11357,Bus,APC,88,Northbound,22349,Hawthorne St & Princeton Av,40.038356,-75.051834,1,6,1,1,1,1
-8380580.32974349,4882987.38107552,11358,Bus,APC,95,Southbound,246,Plymouth Meeting Mall,40.117195,-75.284034,16,26,11,15,0,0
-8402364.88617479,4872041.81255088,11359,Bus,APC,92,Eastbound,19392,Lancaster Av & Chestnut Rd - MBFS,40.041961,-75.479728,2,4,4,4,0,0
-8354601.14357961,4871697.3501358,11360,Bus,APC,88,Northbound,22350,Hawthorne St & Saint Vincent St,40.039592,-75.050659,0,5,2,2,0,6
-8362598.11315922,4886637.42930944,11361,Bus,APC,95,Southbound,809,Willow Grove Park Mall,40.142265,-75.122497,27,0,20,0,0,0
-8394724.58424368,4877687.37999173,11362,Bus,APC,92,Eastbound,26819,Swedesford Rd & Drummers Ln,40.080776,-75.411094,0,2,0,0,0,0
-8353992.11464548,4871725.12188358,11363,Bus,APC,88,Northbound,22351,Rowland Av & Teesdale St,40.039783,-75.045188,4,6,1,6,2,4
-8367265.85072767,4884256.81038086,11364,Bus,APC,95,Southbound,1086,Fitzwatertown Rd & Jenkintown Rd - MBNS,40.125915,-75.164428,0,1,1,1,0,0
-8416500.68039368,4860494.52237788,11365,Bus,APC,92,Eastbound,26914,High St & Washington St - FS,39.962501,-75.606712,0,0,0,0,0,0
-8354257.16635306,4871831.12052607,11366,Bus,APC,88,Northbound,22352,Cottman Av & Sackett St,40.040512,-75.047569,5,7,1,2,2,2
-8373946.46732865,4888284.54131032,11367,Bus,APC,95,Southbound,1607,Butler Av & Main St - MBFS,40.153575,-75.224441,13,1,6,0,0,0
-8416570.25507543,4860614.77979334,11368,Bus,APC,92,Eastbound,26915,High St & Biddle St,39.963329,-75.607337,2,0,0,0,0,0
-8353796.86025863,4871787.7903542,11369,Bus,APC,88,Northbound,22353,Rowland Av & Ryan Av,40.040214,-75.043434,3,7,4,3,1,3
-8381643.65351955,4881092.27467066,11370,Bus,APC,95,Southbound,1636,Metroplex Shopping Center,40.104175,-75.293586,5,11,4,10,0,0
-8353693.2218127,4871839.40853354,11371,Bus,APC,88,Northbound,22354,Rowland Av & Aldine St,40.040569,-75.042503,0,1,0,0,0,0
-8416676.45386964,4860797.63776056,11372,Bus,APC,92,Eastbound,26916,High St & Marshall St,39.964588,-75.608291,1,0,1,0,0,0
-8386938.23114066,4878852.38315566,11373,Bus,APC,95,Southbound,1642,Horizon Dr & Church Rd - MBFS,40.088783,-75.341148,2,0,0,1,0,0
-8353417.14947553,4872001.38957926,11374,Bus,APC,88,Northbound,22355,Rowland Av & Vista St,40.041683,-75.040023,6,11,3,4,1,3
-8416555.00430519,4860870.1137723,11375,Bus,APC,92,Eastbound,26917,Marshall St & Walnut St,39.965087,-75.6072,1,0,0,0,0,0
-8381403.31473892,4880876.29632317,11376,Bus,APC,95,Southbound,5910,Chemical Rd & Metroplex Dr,40.102691,-75.291427,0,0,0,0,0,0
-8353227.79502169,4872116.69726832,11377,Bus,APC,88,Northbound,22356,Rowland Av & Oakmont St,40.042476,-75.038322,0,8,1,5,2,2
-8416209.35728628,4861066.3390562,11378,Bus,APC,92,Eastbound,26919,Marshall St & Franklin St,39.966438,-75.604095,1,0,0,0,0,0
-8381055.10737172,4879667.83594525,11379,Bus,APC,95,Southbound,12374,Ridge Pk & Butler Pk - 2 MBNS,40.094387,-75.288299,1,0,2,2,0,0
-8353028.1991747,4872237.67726904,11380,Bus,APC,88,Northbound,22357,Rowland Av & Sheffield St,40.043308,-75.036529,0,3,0,3,0,1
-8381450.84816149,4879751.07294733,11381,Bus,APC,95,Southbound,14989,Ridge Pk & Lynda Dr,40.094959,-75.291854,1,0,0,1,0,0
-8416009.76143928,4861426.41019266,11382,Bus,APC,92,Eastbound,26920,Marshall St & Convent Ln,39.968917,-75.602302,2,0,0,0,0,0
-8352874.46695791,4872326.37748645,11383,Bus,APC,88,Northbound,22358,Rowland Av & Lansing St,40.043918,-75.035148,2,3,2,0,1,1
-8383274.37274018,4876434.79434038,11384,Bus,APC,95,Southbound,15178,Stoddard Av & Fayette St - FS,40.072166,-75.308235,8,4,0,3,0,0
-8414949.88856744,4862809.58823521,11385,Bus,APC,92,Eastbound,26923,Goshen Rd & Fern Hill Rd,39.978439,-75.592781,0,0,1,0,0,0
-8352694.46334131,4872440.08941781,11386,Bus,APC,88,Northbound,22359,Rowland Av & Ashville St,40.0447,-75.033531,6,2,1,2,1,0
-8380774.02565747,4882652.43610824,11387,Bus,APC,95,Southbound,16747,Germantown Pk & Launfall Rd,40.114894,-75.285774,1,2,0,0,0,0
-8415218.16854025,4864125.25334502,11388,Bus,APC,92,Eastbound,26924,Phoenixville Pk & Saunders Ln - FS,39.987495,-75.595191,0,0,1,1,0,0
-8352479.50540458,4872567.18076702,11389,Bus,APC,88,Northbound,22360,Rowland Av & Rhawn St,40.045574,-75.0316,1,5,4,4,3,1
-8380640.6649075,4883095.1015527,11390,Bus,APC,95,Southbound,26578,Hickory Rd & Germantown Pk - MBNS,40.117935,-75.284576,2,0,1,0,0,0
-8415094.269947,4864558.66487728,11391,Bus,APC,92,Eastbound,26926,Phoenixville Pk & Ashbridge Rd,39.990478,-75.594078,0,0,0,0,0,0
-8352207.77452755,4872730.19162183,11392,Bus,APC,88,Northbound,22361,Rowland Av & Fuller St,40.046695,-75.029159,5,4,1,3,1,4
-8372596.94114176,4886150.7754897,11393,Bus,APC,95,Southbound,27017,Bethlehem Pk & Washington Ln,40.138923,-75.212318,4,3,1,2,0,0
-8415073.7871607,4864905.0590062,11394,Bus,APC,92,Eastbound,26927,Phoenixville Pk & Camaro Run Dr,39.992862,-75.593894,0,0,0,1,0,0
-8351893.51960504,4872913.85469915,11395,Bus,APC,88,Northbound,22362,Rowland Av & Welsh Rd,40.047958,-75.026336,5,6,6,4,1,0
-8372636.90483896,4887826.78850295,11396,Bus,APC,95,Southbound,27023,Bethlehem Pk & Highland Av,40.150432,-75.212677,0,2,0,0,0,0
-8415016.12366446,4866045.30998586,11397,Bus,APC,92,Eastbound,26930,Phoenixville Pk & Karen Ln,40.000709,-75.593376,0,0,0,0,0,0
-8351930.92295395,4873315.51138688,11398,Bus,APC,88,Northbound,22363,Welsh Rd & Winchester Av,40.05072,-75.026672,2,1,0,0,0,0
-8372825.36873687,4888574.67114357,11399,Bus,APC,95,Southbound,27026,Lindenwold Av & Bethlehem Pk - FS,40.155567,-75.21437,0,2,2,2,0,0
-8414943.0980785,4866721.06534064,11400,Bus,APC,92,Eastbound,26932,Phoenixville Pk & Gail Rd - FS,40.005359,-75.59272,0,0,0,0,0,0
-8351973.33567994,4873490.16877486,11401,Bus,APC,88,Northbound,22364,Welsh Rd & Wilson St,40.051921,-75.027053,1,1,1,1,2,1
-8373363.0418774,4888604.09241518,11402,Bus,APC,95,Southbound,27028,Lindenwold Av & Butler Av,40.155769,-75.2192,2,2,3,3,0,0
-8413750.64369312,4868982.63738628,11403,Bus,APC,92,Eastbound,26957,King Rd & Weston Way,40.020919,-75.582008,0,0,1,0,0,0
-8352071.07419286,4873862.47123121,11404,Bus,APC,88,Northbound,22365,Welsh Rd & Colfax St,40.054481,-75.027931,1,3,0,4,2,3
-8373779.15413398,4888370.76374549,11405,Bus,APC,95,Southbound,27029,Butler Av & Spring Garden Av,40.154167,-75.222938,7,0,3,0,0,0
-8412293.24891966,4869832.16823017,11406,Bus,APC,92,Eastbound,26961,King Rd & Hershey Mill Rd,40.026763,-75.568916,0,0,0,0,0,0
-8351838.30513761,4874131.52663318,11407,Bus,APC,88,Northbound,22366,Holme Av & Arthur St,40.056331,-75.02584,2,0,1,2,1,1
-8373619.52198419,4888456.25869276,11408,Bus,APC,95,Southbound,27030,Butler Av & Ridge Av,40.154754,-75.221504,2,1,0,0,0,0
-8411171.25977196,4870009.09029415,11409,Bus,APC,92,Eastbound,26962,King Rd & Frazer Rd,40.02798,-75.558837,4,3,4,2,0,0
-8351403.49120658,4874136.03519133,11410,Bus,APC,88,Northbound,22367,Holme Av & Longford St - FS,40.056362,-75.021934,2,2,0,0,0,0
-8380465.67066797,4881236.06879746,11411,Bus,APC,95,Southbound,27223,Chemical Rd & Germantown Pk - MBFS,40.105163,-75.283004,8,0,4,0,0,0
-8410340.70505114,4869808.90837434,11412,Bus,APC,92,Eastbound,26963,King Rd & Cottonwood Dr - FS,40.026603,-75.551376,0,0,0,0,0,0
-8352187.40306074,4874318.56079984,11413,Bus,APC,88,Northbound,22368,Welsh Rd & Old Ashton Rd - FS,40.057617,-75.028976,12,3,5,3,1,1
-8409405.62132848,4870263.06692594,11414,Bus,APC,92,Eastbound,26966,King Rd & Line Rd,40.029727,-75.542976,0,0,0,0,0,0
-8352066.84405221,4874757.94499468,11415,Bus,APC,88,Northbound,22369,Welsh Rd & Tolbut St,40.060638,-75.027893,6,2,2,0,1,1
-8381055.10737172,4879398.04809334,11416,Bus,APC,95,Southbound,27226,Butler Pk & Keys St,40.092533,-75.288299,3,0,0,0,0,0
-8408733.80820154,4870637.42900188,11417,Bus,APC,92,Eastbound,26969,King Rd & Summit Rd,40.032302,-75.536941,0,0,1,0,0,0
-8352093.11545204,4875136.40406484,11418,Bus,APC,88,Northbound,22370,Welsh Rd & Michael Rd,40.06324,-75.028129,3,9,1,2,2,1
-8381353.22096807,4878983.92203321,11419,Bus,APC,95,Southbound,27227,Butler Pk & North Ln - MBNS,40.089687,-75.290977,0,3,1,1,0,0
-8408467.97725753,4870619.69191661,11420,Bus,APC,92,Eastbound,26970,King Rd & Gingerwood Rd,40.03218,-75.534553,0,0,0,0,0,0
-8352109.2567782,4875355.45730967,11421,Bus,APC,88,Northbound,22371,Welsh Rd & Shipley Rd,40.064746,-75.028274,1,2,3,2,2,1
-8381590.9994004,4878658.13369389,11422,Bus,APC,95,Southbound,27228,Butler Pk & North Ln,40.087448,-75.293113,1,0,0,0,0,0
-8407102.30974448,4870829.34047774,11423,Bus,APC,92,Eastbound,26974,King St & Crest Av,40.033622,-75.522285,1,0,0,0,0,0
-8352111.81712649,4875701.79240631,11424,Bus,APC,88,Northbound,22372,Welsh Rd & Willits Rd,40.067127,-75.028297,6,5,4,0,2,0
-8381829.66838866,4878332.79256724,11425,Bus,APC,95,Southbound,27229,Butler Pk & Antioch Av,40.085212,-75.295257,0,0,0,0,0,0
-8406535.80485583,4871009.04277249,11426,Bus,APC,92,Eastbound,26976,King St & Malvern Crossing Apts,40.034858,-75.517196,2,4,1,2,0,0
-8352251.9683654,4875854.96336345,11427,Bus,APC,88,Northbound,22373,Willits Rd & Dewees St,40.06818,-75.029556,1,1,3,3,0,1
-8381953.67830141,4878164.16065156,11428,Bus,APC,95,Southbound,27230,Fayette St & 13th Av,40.084053,-75.296371,1,0,0,0,0,0
-8406041.54631671,4871271.47794557,11429,Bus,APC,92,Eastbound,26978,King St & Bridge St,40.036663,-75.512756,0,1,0,0,0,0
-8352434.5323303,4876147.34754765,11430,Bus,APC,88,Northbound,22374,Welsh Rd & Blue Grass Rd,40.07019,-75.031196,4,12,0,4,0,2
-8382147.2628959,4877910.99992153,11431,Bus,APC,95,Southbound,27231,Fayette St & 11th Av,40.082313,-75.29811,0,0,1,1,0,0
-8405624.5435042,4871382.85142592,11432,Bus,APC,92,Eastbound,26980,King St & Ruthland Av,40.037429,-75.50901,2,0,0,0,0,0
-8352617.98685113,4876430.28473623,11433,Bus,APC,88,Northbound,22375,Welsh Rd & Leonard St,40.072135,-75.032844,4,8,2,9,0,3
-8382238.21091987,4877790.53260472,11434,Bus,APC,95,Southbound,27232,Fayette St & 10th Av,40.081485,-75.298927,0,0,0,0,0,0
-8405179.48818001,4871595.86032645,11435,Bus,APC,92,Eastbound,26981,King St & Arlington Av,40.038894,-75.505012,0,0,0,0,0,0
-8352967.08477425,4877087.39934443,11436,Bus,APC,88,Northbound,22376,Welsh Rd & Nester St,40.076652,-75.03598,0,0,0,1,0,0
-8382328.26838792,4877668.46637104,11437,Bus,APC,95,Southbound,27233,Fayette St & 9th Av,40.080646,-75.299736,0,2,0,0,0,0
-8404848.3126949,4871752.89370915,11438,Bus,APC,92,Eastbound,26982,King Rd & Grubb Rd,40.039974,-75.502037,0,0,1,0,0,0
-8353042.67070851,4877427.53910116,11439,Bus,APC,88,Northbound,22377,Welsh Rd & Old Newtown Rd,40.07899,-75.036659,0,2,0,0,0,1
-8382421.6654407,4877546.40164149,11440,Bus,APC,95,Southbound,27234,Fayette St & 8th Av,40.079807,-75.300575,0,0,0,1,0,0
-8404499.21477177,4871881.57569639,11441,Bus,APC,92,Eastbound,26983,King Rd & Lloyd Av,40.040859,-75.498901,0,0,0,0,0,0
-8353202.3028583,4878147.42856455,11442,Bus,APC,88,Northbound,22379,Welsh Rd & Bustleton Av,40.083938,-75.038093,2,5,0,4,0,2
-8382602.55961324,4877304.8954046,11443,Bus,APC,95,Southbound,27236,Fayette St & 6th Av,40.078147,-75.3022,2,5,0,3,0,0
-8404112.71349973,4871963.58407151,11444,Bus,APC,92,Eastbound,26984,King Rd & Lancaster Av,40.041423,-75.495429,0,0,0,0,0,0
-8353474.03373533,4877958.13970518,11445,Bus,APC,88,Northbound,22380,Bustleton Av & Scotchbrook Dr,40.082637,-75.040534,0,0,0,0,0,0
-8401868.95784331,4872537.22545099,11446,Bus,APC,92,Eastbound,26985,Bear Hill Rd & Central Av,40.045368,-75.475273,0,0,0,1,0,0
-8382695.06611009,4877182.25322634,11447,Bus,APC,95,Southbound,27237,Fayette St & 5th Av,40.077304,-75.303031,0,1,0,1,0,0
-8353550.5102255,4878034.81507939,11448,Bus,APC,88,Northbound,22381,Scotchbrook Dr & Banes St,40.083164,-75.041221,1,4,0,2,0,1
-8401541.90117936,4874147.08843934,11449,Bus,APC,92,Eastbound,26986,Bear Hill Rd & Daylesford Blvd,40.056438,-75.472335,1,1,0,0,0,0
-8382898.1128613,4876912.09663082,11450,Bus,APC,95,Southbound,27239,Fayette St & 3rd Av - FS,40.075447,-75.304855,1,1,1,2,0,0
